customer_id,category,affinity_score
CUST0073,Beverages,0.10314767832910497
CUST0073,Dairy,0.19917104253938284
CUST0073,Fuel,0.36752905776151984
CUST0073,Grocery,0.1038704348339135
CUST0073,Household,0.028585757271815445
CUST0073,Produce,0.09170895038055342
CUST0073,Snacks,0.01677090093810844
CUST0074,Fuel,0.7523974581166956
CUST0074,Grocery,0.019872905834777584
CUST0074,Household,0.22772963604852686
CUST0075,Bakery,0.049912810738472764
CUST0075,Beverages,0.04013950281844357
CUST0075,Dairy,0.2370574638063182
CUST0075,Fuel,0.21573462021979806
CUST0075,Grocery,0.18632547954093842
CUST0075,Household,0.21133865931302973
CUST0075,Produce,0.006885924003406464
CUST0075,Snacks,0.052605539559592844
CUST0076,Bakery,0.036532040069963426
CUST0076,Beverages,0.475314040387979
CUST0076,Grocery,0.17510733025918268
CUST0076,Household,0.3130465892828749
CUST0077,Beverages,0.20142890066835678
CUST0077,Fuel,0.2664899746485365
CUST0077,Household,0.13627563954828303
CUST0077,Produce,0.3958054851348237
CUST0078,Bakery,0.07139805074572202
CUST0078,Beverages,0.12119254481453598
CUST0078,Dairy,0.2767818992003581
CUST0078,Fuel,0.24881986692982275
CUST0078,Grocery,0.035861802348057865
CUST0078,Household,0.1717042749303111
CUST0078,Produce,0.07424156103119213
CUST0079,Bakery,0.23716033575188505
CUST0079,Beverages,0.006960175974260482
CUST0079,Dairy,0.15390087221073137
CUST0079,Grocery,0.036584698556529544
CUST0079,Produce,0.5403329065300897
CUST0079,Snacks,0.025061010976503935
CUST0080,Bakery,0.5336224646252246
CUST0080,Beverages,0.2801726026197047
CUST0080,Fuel,0.18620493275507077
CUST0081,Bakery,0.5378037050976456
CUST0081,Grocery,0.4621962949023544
CUST0082,Bakery,0.12335875376557116
CUST0082,Beverages,0.06447743371237821
CUST0082,Dairy,0.13678725540749587
CUST0082,Fuel,0.4098298368930985
CUST0082,Grocery,0.10677124324911118
CUST0082,Household,0.054148234591689964
CUST0082,Produce,0.06966103074877196
CUST0082,Snacks,0.034966211631883196
CUST0083,Bakery,0.3576337018225276
CUST0083,Beverages,0.03015760382432029
CUST0083,Dairy,0.1783188925405836
CUST0083,Grocery,0.25665396872821433
CUST0083,Produce,0.11985235534309333
CUST0083,Snacks,0.05738347774126083
CUST0084,Bakery,0.10041878385169467
CUST0084,Dairy,0.14145960131777316
CUST0084,Fuel,0.4656541403763471
CUST0084,Grocery,0.010441677368920654
CUST0084,Household,0.18631972751130715
CUST0084,Produce,0.008978725780333909
CUST0084,Snacks,0.0867273437936233
CUST0085,Bakery,0.15122099344689438
CUST0085,Beverages,0.0540998540489181
CUST0085,Dairy,0.290805081840355
CUST0085,Fuel,0.013615570727502474
CUST0085,Grocery,0.26171771689408263
CUST0085,Produce,0.1606735299591533
CUST0085,Snacks,0.06786725308309416
CUST0086,Bakery,0.09734682975605077
CUST0086,Beverages,0.14519155697398878
CUST0086,Fuel,0.5542756174065501
CUST0086,Grocery,0.05190598161820099
CUST0086,Household,0.114023312833016
CUST0086,Produce,0.037256701412193345
CUST0087,Bakery,0.2070198655802058
CUST0087,Beverages,0.014966097662523048
CUST0087,Dairy,0.04957473383691192
CUST0087,Fuel,0.4791530363409267
CUST0087,Household,0.092815083566288
CUST0087,Produce,0.07161868792006186
CUST0087,Snacks,0.08485249509308274
CUST0088,Bakery,0.17546597438963918
CUST0088,Beverages,0.33815593734503985
CUST0088,Fuel,0.34619199019922414
CUST0088,Grocery,0.01944112242219176
CUST0088,Household,0.12074497564390516
CUST0089,Bakery,0.19726036585950152
CUST0089,Beverages,0.06347921078605173
CUST0089,Dairy,0.18152591584656516
CUST0089,Fuel,0.029954866467989692
CUST0089,Grocery,0.1767298791647901
CUST0089,Household,0.029121189762066756
CUST0089,Produce,0.29565817338558986
CUST0089,Snacks,0.026270398727445212
CUST0090,Bakery,0.030801949670814975
CUST0090,Beverages,0.0074130229055793554
CUST0090,Dairy,0.0818688754795315
CUST0090,Fuel,0.3923458121762844
CUST0090,Grocery,0.014332522666449585
CUST0090,Household,0.23273940960385864
CUST0090,Produce,0.11380033172895912
CUST0090,Snacks,0.12669807576852238
CUST0091,Bakery,0.25733901362105416
CUST0091,Dairy,0.28725749416563773
CUST0091,Fuel,0.006787900728568012
CUST0091,Grocery,0.15289584774415435
CUST0091,Household,0.1564126267882886
CUST0091,Produce,0.13930711695229722
CUST0092,Beverages,0.26380138481691723
CUST0092,Dairy,0.48137982658598966
CUST0092,Grocery,0.2548187885970931
CUST0093,Bakery,0.057370753046752786
CUST0093,Beverages,0.056021844819349347
CUST0093,Dairy,0.1012336889829794
CUST0093,Fuel,0.425252686107182
CUST0093,Grocery,0.07747323260236247
CUST0093,Household,0.15474974942156192
CUST0093,Produce,0.028509737431266568
CUST0093,Snacks,0.09938830758854551
CUST0094,Bakery,0.29187163808560523
CUST0094,Dairy,0.1775167425252479
CUST0094,Fuel,0.1312813203990621
CUST0094,Grocery,0.252340888541523
CUST0094,Produce,0.13018558533707264
CUST0094,Snacks,0.01680382511148913
CUST0095,Bakery,0.15600069372181755
CUST0095,Dairy,0.332301422129726
CUST0095,Grocery,0.14677419354838708
CUST0095,Household,0.05300901838362816
CUST0095,Produce,0.2343479014915019
CUST0095,Snacks,0.0775667707249393
CUST0096,Bakery,0.22453871858201366
CUST0096,Beverages,0.00791805898590731
CUST0096,Dairy,0.16213860235362487
CUST0096,Fuel,0.13438907453145432
CUST0096,Household,0.08496476826964985
CUST0096,Produce,0.38605077727735
CUST0097,Beverages,0.1419058722206468
CUST0097,Dairy,0.24655764565018748
CUST0097,Fuel,0.14673724674669944
CUST0097,Grocery,0.2228524015082291
CUST0097,Produce,0.13578263015828004
CUST0097,Snacks,0.10616420371595718
CUST0098,Bakery,0.11652092855006226
CUST0098,Beverages,0.1701414251031297
CUST0098,Fuel,0.09746714805462224
CUST0098,Grocery,0.3776182426557033
CUST0098,Household,0.0381006045175338
CUST0098,Produce,0.06125870428727453
CUST0098,Snacks,0.13889294683167422
CUST0099,Dairy,0.2572313699438031
CUST0099,Fuel,0.42469681460441844
CUST0099,Household,0.08685100700258275
CUST0099,Snacks,0.23122080844919565
CUST0100,Bakery,0.3554208432033793
CUST0100,Beverages,0.0036874102944093727
CUST0100,Dairy,0.09826481673804217
CUST0100,Fuel,0.06027048788172281
CUST0100,Grocery,0.10237231174953616
CUST0100,Household,0.049990081333068835
CUST0100,Produce,0.2511698192468815
CUST0100,Snacks,0.07882422955295984
CUST0101,Dairy,0.04016206365775552
CUST0101,Fuel,0.7612038003573892
CUST0101,Produce,0.011818616089595016
CUST0101,Snacks,0.18681551989526016
CUST0102,Beverages,0.17397459121609463
CUST0102,Fuel,0.13016303369842963
CUST0102,Grocery,0.10272682558153483
CUST0102,Household,0.027784109312955118
CUST0102,Produce,0.2620055904123229
CUST0102,Snacks,0.30334584977866286
CUST0103,Bakery,0.16707123883410935
CUST0103,Beverages,0.16378245863425273
CUST0103,Dairy,0.1496997331630717
CUST0103,Fuel,0.33485323968943315
CUST0103,Household,0.03948945602611749
CUST0103,Produce,0.027033050433986468
CUST0103,Snacks,0.11807082321902915
CUST0104,Bakery,0.1360212701511123
CUST0104,Dairy,0.2240837343923535
CUST0104,Fuel,0.04542792716992562
CUST0104,Grocery,0.16174065223976036
CUST0104,Household,0.0793053545586107
CUST0104,Produce,0.23257833271631942
CUST0104,Snacks,0.12084272877191801
CUST0105,Beverages,0.13892644491202938
CUST0105,Dairy,0.15758606795899183
CUST0105,Fuel,0.46852307830057754
CUST0105,Grocery,0.062255450597663076
CUST0105,Household,0.040802256345973044
CUST0105,Produce,0.06671889689752429
CUST0105,Snacks,0.06518780498724092
CUST0106,Bakery,0.4569257477872329
CUST0106,Dairy,0.16054301733215698
CUST0106,Fuel,0.3825312348806102
CUST0107,Bakery,0.18595384089911032
CUST0107,Beverages,0.041393555942292985
CUST0107,Dairy,0.17778898232031617
CUST0107,Grocery,0.3104001648152064
CUST0107,Household,0.056031748613437855
CUST0107,Produce,0.1936958183562936
CUST0107,Snacks,0.03473588905334266
CUST0108,Bakery,0.11525451957126032
CUST0108,Beverages,0.07939932032944592
CUST0108,Dairy,0.00891026683215627
CUST0108,Fuel,0.4187230600243476
CUST0108,Grocery,0.19952335822286374
CUST0108,Household,0.0043341885391841575
CUST0108,Produce,0.07641733516799441
CUST0108,Snacks,0.0974379513127476
CUST0109,Bakery,0.15547703180212014
CUST0109,Beverages,0.2087936664132039
CUST0109,Dairy,0.2182612455457649
CUST0109,Grocery,0.2583829076650117
CUST0109,Household,0.13698916074011122
CUST0109,Produce,0.022095987833788074
CUST0110,Bakery,0.05543214617287791
CUST0110,Beverages,0.03738413155170151
CUST0110,Dairy,0.04875831798142216
CUST0110,Fuel,0.4963763008618134
CUST0110,Grocery,0.10157051266471914
CUST0110,Household,0.10724788435271644
CUST0110,Produce,0.07956583661029801
CUST0110,Snacks,0.0736648698044515
CUST0111,Bakery,0.2060576509761402
CUST0111,Beverages,0.029447805529001916
CUST0111,Dairy,0.22304627603949467
CUST0111,Grocery,0.32957804310029576
CUST0111,Household,0.08777883992326889
CUST0111,Produce,0.12409138443179848
CUST0112,Bakery,0.09940357852882703
CUST0112,Beverages,0.05628696335838871
CUST0112,Dairy,0.2654000430665378
CUST0112,Grocery,0.32780145324526394
CUST0112,Produce,0.2209313389186293
CUST0112,Snacks,0.030176622882353236
CUST0113,Fuel,0.045613193722857215
CUST0113,Grocery,0.2365651559960568
CUST0113,Produce,0.7178216502810859
CUST0114,Bakery,0.18825868564252826
CUST0114,Dairy,0.07390819031672945
CUST0114,Fuel,0.29695130459048413
CUST0114,Grocery,0.16839681875261614
CUST0114,Household,0.052748709362355234
